"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x382841048","x1269057796491800576",2020-06-06 00:05:31,"TalkNerdyWithUs","I love #PoseFX for what it has taught about the culture, the family aspect and the houses. Can’t wait to see #LegendaryMAX and get schooled in the technical aspects of competition! #TVTogether","Twitter for iPhone",192,,,,FALSE,FALSE,2,0,,,"PoseFX LegendaryMAX TVTogether",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TalkNerdyWithUs/status/1269057796491800576","Talk Nerdy With Us","USA","Online site that covers music, television, movies and books. Come talk nerdy with us! 

Creators: @GirlCalledRach & @The_Hillary
Editor: @brynak13","https://t.co/BdURJnMwfk",FALSE,15648,6494,170,107160,27794,2011-09-30 19:47:40,FALSE,"https://t.co/BdURJnMwfk","http://talknerdywithus.com",,"https://pbs.twimg.com/profile_banners/382841048/1540494292","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/789479452917002240/-D5aL5ke_normal.jpg"
"x382841048","x1269060541613391872",2020-06-06 00:16:25,"TalkNerdyWithUs","Unfortunately they might not see it if it’s only available on expensive streaming platforms. These stories, with ups and downs, need to be accessible. Love you @hbomax just saying! Access is everything! #TVTogether #LegendaryMAX","Twitter for iPhone",228,,,,FALSE,FALSE,0,1,,,"TVTogether LegendaryMAX",,,,,,,,,,,,,"x89090040","hbomax","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TalkNerdyWithUs/status/1269060541613391872","Talk Nerdy With Us","USA","Online site that covers music, television, movies and books. Come talk nerdy with us! 

Creators: @GirlCalledRach & @The_Hillary
Editor: @brynak13","https://t.co/BdURJnMwfk",FALSE,15648,6494,170,107160,27794,2011-09-30 19:47:40,FALSE,"https://t.co/BdURJnMwfk","http://talknerdywithus.com",,"https://pbs.twimg.com/profile_banners/382841048/1540494292","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/789479452917002240/-D5aL5ke_normal.jpg"
"x799041413493227520","x1269055013931945986",2020-06-05 23:54:27,"TenzMagazine","Clipped! – HBO Max’s Legendary: Father James West 
Each week we chat with a contestant from the eliminated house &amp; share a playlist of their favorite ballroom clips. https://t.co/iSpjthcmW9 #HBOMax #LegendaryMAX #jameswest","Twitter for iPhone",226,,,,FALSE,FALSE,3,2,,,"HBOMax LegendaryMAX jameswest",,"tenzmag.com/clipped-hbo-ma…","https://t.co/iSpjthcmW9","https://tenzmag.com/clipped-hbo-maxs-legendary-father-james-west/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TenzMagazine/status/1269055013931945986","TENz Magazine","New York, NY","TENz is an online & print multimedia platform designed to act as a dynamic, engaging resource for ballroom culture and the surrounding queer of color community.","https://t.co/CnZi4pE3AK",FALSE,2183,780,13,1898,2614,2016-11-17 00:08:13,FALSE,"https://t.co/CnZi4pE3AK","http://www.tenzmag.com",,"https://pbs.twimg.com/profile_banners/799041413493227520/1497383049","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1003542729853415424/RVBNoLWz_normal.jpg"
"x853023190658015234","x1269053755753889795",2020-06-05 23:49:27,"N_iliza","it’s the way #LegendaryMAX is the only thing bringing me joy right now.","Twitter for iPhone",71,,,,FALSE,FALSE,0,0,,,"LegendaryMAX",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/N_iliza/status/1269053755753889795","👁","galaxy","typing on my balcony","https://t.co/ScNVY5d91C",FALSE,103,74,0,7657,44718,2017-04-14 23:12:31,FALSE,"https://t.co/ScNVY5d91C","https://blacklivesmatters.carrd.co/",,"https://pbs.twimg.com/profile_banners/853023190658015234/1590811093",,"http://pbs.twimg.com/profile_images/1269386700100427777/Pl6izGLZ_normal.jpg"
"x245935576","x1269052713658179584",2020-06-05 23:45:19,"_ramonchavez_","Yaaaaaaaaaaaaassssssssssssssss! House of Escada! #LegendaryMAX","Twitter for iPhone",62,,,,FALSE,FALSE,0,0,,,"LegendaryMAX",,,,,,,,,,,,,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/343ecdd7da8dfae0.json","Spring","Spring, TX","city","United States","US","NA NA","NA NA","-95.4371796 -95.318449 -95.318449 -95.4371796 30.0114438 30.0114438 30.115585 30.115585","https://twitter.com/_ramonchavez_/status/1269052713658179584","A Black Man #BlackLivesMatter","Houston, TX","✌️♊️",,FALSE,1547,2050,12,126483,7597,2011-02-01 19:44:29,FALSE,,,,"https://pbs.twimg.com/profile_banners/245935576/1561586290","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1268949277805555713/mHPjHHMp_normal.jpg"
"x22833090","x1269050190406844421",2020-06-05 23:35:17,"riccardoslavik","just trying to recover from all the life @tyraaross just gave me on #LegendaryMAX","Twitter Web App",81,,,,FALSE,FALSE,1,0,,,"LegendaryMAX",,,,,,,,,,,,,"x24700996","tyraaross","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/riccardoslavik/status/1269050190406844421","Riccardo Slavik","Milan, Lombardy","Stylist, Dj, photographer, Girl About Towm, Fashion & Culture editor at Collectible DRY, contributor at Grazia, teacher at IED","https://t.co/aNwojOE39v",FALSE,401,133,5,12275,21539,2009-03-04 20:58:35,FALSE,"https://t.co/aNwojOE39v","http://www.collectibledry.com/",,"https://pbs.twimg.com/profile_banners/22833090/1591861023","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1270983341953687552/rEFQRvBc_normal.jpg"
"x21753847","x1269047959909330944",2020-06-05 23:26:26,"jameelajamil","I love them. They are both extraordinary on #LegendaryMax this week. Icons. https://t.co/2MRGRI0dJI","Twitter for iPhone",75,,,,FALSE,FALSE,1473,56,,,"LegendaryMax",,,,,"http://pbs.twimg.com/media/EZyQZF6UEAAezIu.jpg","https://t.co/2MRGRI0dJI","https://twitter.com/jameelajamil/status/1269047959909330944/photo/1","photo","http://pbs.twimg.com/media/EZyQZF6UEAAezIu.jpg","https://t.co/2MRGRI0dJI","https://twitter.com/jameelajamil/status/1269047959909330944/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jameelajamil/status/1269047959909330944","Jameela Jamil 🌈","California, USA","Instagram: @jameelajamilofficial FEMINIST-IN-PROGRESS Founder of @i_weigh (she/her) I have a podcast about mental health. Bigotry will get you blocked.","https://t.co/wP7QUcik1B",FALSE,1121893,725,1715,30837,7082,2009-02-24 13:36:35,TRUE,"https://t.co/wP7QUcik1B","http://apple.co/iweigh",,"https://pbs.twimg.com/profile_banners/21753847/1583816230","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1242349596552003584/ndNcBrCY_normal.jpg"
"x1264508185249034242","x1269045715034046467",2020-06-05 23:17:30,"jigglebunz","Who TF is jamiliah???? #LegendaryMAX","Twitter for iPhone",36,,,,FALSE,FALSE,1,0,,,"LegendaryMAX",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/67b98f17fdcf20be.json","Boston","Boston, MA","city","United States","US","NA NA","NA NA","-71.191421 -70.986004 -70.986004 -71.191421 42.227797 42.227797 42.399542 42.399542","https://twitter.com/jigglebunz/status/1269045715034046467","JiGGLeB🍑Nz","South Carolina, USA","Content Creative","https://t.co/OvbpDxt2Ry",FALSE,141,35,0,85,118,2020-05-24 10:47:10,FALSE,"https://t.co/OvbpDxt2Ry","http://onlyfans.com/jigglebunz",,"https://pbs.twimg.com/profile_banners/1264508185249034242/1590317497",,"http://pbs.twimg.com/profile_images/1267987306218127367/SsFsqi6q_normal.jpg"
"x106256554","x1269044684200034306",2020-06-05 23:13:25,"raulalarcon_","#LegendaryMAX is just https://t.co/x9trmZYkVU","Twitter for Android",21,,,,FALSE,FALSE,0,0,,,"LegendaryMAX",,,,,"http://pbs.twimg.com/tweet_video_thumb/EZyNaKsWAAE8Teu.jpg","https://t.co/x9trmZYkVU","https://twitter.com/raulalarcon_/status/1269044684200034306/photo/1","photo","http://pbs.twimg.com/tweet_video_thumb/EZyNaKsWAAE8Teu.jpg","https://t.co/x9trmZYkVU","https://twitter.com/raulalarcon_/status/1269044684200034306/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/raulalarcon_/status/1269044684200034306","ṙ ạ ụ ŀ","","✞","https://t.co/5KntFT47y5",FALSE,577,170,6,77412,141,2010-01-19 00:19:45,FALSE,"https://t.co/5KntFT47y5","http://Instagram.com/alarcconbello",,"https://pbs.twimg.com/profile_banners/106256554/1457536657","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1249032922805555200/anM_tglD_normal.jpg"
"x106256554","x1269042518475321344",2020-06-05 23:04:48,"raulalarcon_","We're not going to be shady, just fierce.
#LegendaryMAX","Twitter for Android",55,,,,FALSE,FALSE,0,0,,,"LegendaryMAX",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/raulalarcon_/status/1269042518475321344","ṙ ạ ụ ŀ","","✞","https://t.co/5KntFT47y5",FALSE,577,170,6,77412,141,2010-01-19 00:19:45,FALSE,"https://t.co/5KntFT47y5","http://Instagram.com/alarcconbello",,"https://pbs.twimg.com/profile_banners/106256554/1457536657","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1249032922805555200/anM_tglD_normal.jpg"
"x206127409","x1269044201880260608",2020-06-05 23:11:30,"BettoAndrade","Menina esse Jarrel da Georgeous Gucci pfvr entre na minha casa e me dê um murrão quebre meu pescoço igual uma galinha olha o tamanho dessa gay #LegendaryMAX","Twitter for Android",156,,,,FALSE,FALSE,2,0,,,"LegendaryMAX",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BettoAndrade/status/1269044201880260608","Dua Lipa da Paraíba","João Pessoa, Brasil","só me siga se quiser dar bons beijos na minha boca","https://t.co/IAMSkFriOY",FALSE,3099,1384,1,77665,17704,2010-10-22 10:09:34,FALSE,"https://t.co/IAMSkFriOY","http://instagram.com/bettoandrade",,"https://pbs.twimg.com/profile_banners/206127409/1473944085","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1271876051489169409/NCETTUwq_normal.jpg"
"x311012565","x1269041076226142214",2020-06-05 22:59:04,"HausUrban","Starting  #LegendaryMAX and so excited to see Leiomy looking AMAZING!!","Twitter for iPhone",70,,,,FALSE,FALSE,1,0,,,"LegendaryMAX",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/HausUrban/status/1269041076226142214","Hassan Sayyed","The Soup Kitchen in Calabasas","Founder of Haus Urban| https://t.co/kmi11QMhTS| Co-host of @Hustlepod| The Most Moisturized Person on Twitter.","https://t.co/kmi11QMhTS",FALSE,16053,2522,47,47705,6643,2011-06-04 18:59:43,FALSE,"https://t.co/kmi11QMhTS","http://hausurban.com",,"https://pbs.twimg.com/profile_banners/311012565/1567443330","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1257104562156179458/RqbkHapu_normal.jpg"
"x443422336","x1269039057092386819",2020-06-05 22:51:03,"KiaBeChillin_","On a lighter note, I hope @MessyMyles  reviews #LegendaryMAX","Twitter for iPhone",60,,,,FALSE,FALSE,0,0,,,"LegendaryMAX",,,,,,,,,,,,,"x31049361","MessyMyles","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KiaBeChillin_/status/1269039057092386819","🤷🏽‍♀️🖕🏽","$$$,Bitches,Sex,Weed&Fashion ","🖕🏼😬",,FALSE,1965,2101,8,110310,3482,2011-12-22 05:02:19,FALSE,,,,"https://pbs.twimg.com/profile_banners/443422336/1542714836","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1169768588279984128/zRik1nq6_normal.jpg"
"x877217818332336128","x1269037426409955328",2020-06-05 22:44:34,"kordaybaybay","That white House mother.....with a husband and kid..... #LegendaryMAX","Twitter for iPhone",69,,,,FALSE,FALSE,0,0,,,"LegendaryMAX",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kordaybaybay/status/1269037426409955328","maybe wash ur damn pussy","","This is @kordeibaybay's account. twitter suspended me but they can’t keep a real bitch down forever",,FALSE,428,134,3,18714,7909,2017-06-20 17:33:20,FALSE,,,,"https://pbs.twimg.com/profile_banners/877217818332336128/1497980697",,"http://pbs.twimg.com/profile_images/1152409930726555649/sEi690jk_normal.jpg"
"x2766306537","x1269036859839184896",2020-06-05 22:42:19,"lukasGalvao27","Escada mereceu ganhar, arrasaram muito! #LegendaryMAX","Twitter for Android",53,,,,FALSE,FALSE,0,0,,,"LegendaryMAX",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lukasGalvao27/status/1269036859839184896","Lucas","Rio de Janeiro, Brasil","Não tem nada de interessante nesse perfil","https://t.co/rxrLtgxun0",FALSE,102,101,1,13229,4590,2014-09-10 13:45:01,FALSE,"https://t.co/rxrLtgxun0","http://instagram.com/lucasmglv",,"https://pbs.twimg.com/profile_banners/2766306537/1590464292","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1265900689433210880/MhOVx4fI_normal.jpg"
"x4824832498","x1269036730247716864",2020-06-05 22:41:48,"waltersantoz","Dominique provando que ela na verdade é a Elektra! Muito icônica #LegendaryMAX","Twitter for iPhone",78,,,,FALSE,FALSE,2,0,,,"LegendaryMAX",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/waltersantoz/status/1269036730247716864","Walter Water","Minas Gerais, Brasil","Bitch I’m back not by popular demand ✨",,FALSE,132,221,0,461,1068,2016-01-18 17:52:19,FALSE,,,,"https://pbs.twimg.com/profile_banners/4824832498/1585424594",,"http://pbs.twimg.com/profile_images/1245882696846508034/cVPPeskP_normal.jpg"
"x601946322","x1269035486229803009",2020-06-05 22:36:52,"loonafalcao","Os homens que tem em #LegendaryMAX (part 1)

🔥🔥💦💦💦 https://t.co/v7IOAHAj4J","Twitter for iPhone",50,,,,FALSE,FALSE,14,0,,,"LegendaryMAX",,,,,"http://pbs.twimg.com/media/EZyFBpqWoAA-WXH.jpg","https://t.co/v7IOAHAj4J","https://twitter.com/loonafalcao/status/1269035486229803009/photo/1","photo","http://pbs.twimg.com/media/EZyFBpqWoAA-WXH.jpg http://pbs.twimg.com/media/EZyFBpeXsAEOeOA.jpg http://pbs.twimg.com/media/EZyFBpkWAAEjEcc.jpg http://pbs.twimg.com/media/EZyFBp0XkAINcK4.jpg","https://t.co/v7IOAHAj4J https://t.co/v7IOAHAj4J https://t.co/v7IOAHAj4J https://t.co/v7IOAHAj4J","https://twitter.com/loonafalcao/status/1269035486229803009/photo/1 https://twitter.com/loonafalcao/status/1269035486229803009/photo/1 https://twitter.com/loonafalcao/status/1269035486229803009/photo/1 https://twitter.com/loonafalcao/status/1269035486229803009/photo/1",,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/loonafalcao/status/1269035486229803009","encaralhadx","Chromatica ","Come Fini enquanto vê Karen Bachini",,FALSE,2014,1709,4,57114,62203,2012-06-07 13:18:33,FALSE,,,,"https://pbs.twimg.com/profile_banners/601946322/1578582926","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1270398089980006403/rwIJPoBa_normal.jpg"
"x1236776602933104642","x1269035441493336065",2020-06-05 22:36:41,"unmoisturised","This show is bringing me so much joy rn. Pure love &amp; so much talent #LegendaryMAX https://t.co/p84io4gF3b","Twitter for iPhone",85,,,,FALSE,FALSE,4,0,,,"LegendaryMAX",,,,,"http://pbs.twimg.com/media/EZyFAWzWoAEV0BQ.jpg","https://t.co/p84io4gF3b","https://twitter.com/unmoisturised/status/1269035441493336065/photo/1","photo","http://pbs.twimg.com/media/EZyFAWzWoAEV0BQ.jpg","https://t.co/p84io4gF3b","https://twitter.com/unmoisturised/status/1269035441493336065/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/unmoisturised/status/1269035441493336065","CJ","United Kingdom","(The link below is full of donation sites & threads of petitions to sign. Support Black Lives Matter) 👇🏽","https://t.co/fZ5E9vCXm4",FALSE,23,313,0,279,1058,2020-03-08 22:11:45,FALSE,"https://t.co/fZ5E9vCXm4","https://blmsites.carrd.co/",,"https://pbs.twimg.com/profile_banners/1236776602933104642/1590020449",,"http://pbs.twimg.com/profile_images/1266162327902175232/YbP41voF_normal.jpg"
"x303371908","x1269033255296212993",2020-06-05 22:28:00,"alexandrenuns","AAAAAA Acabei de assistir os três primeiros episódios de #LegendaryMAX e pqp É BOM DEMAIS! ASSISTAM!!!!! https://t.co/TMGhHMtMUn","Twitter Web App",128,,,,FALSE,FALSE,0,0,,,"LegendaryMAX",,"youtube.com/watch?v=tXYwR5…","https://t.co/TMGhHMtMUn","https://www.youtube.com/watch?v=tXYwR5gDb34",,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/alexandrenuns/status/1269033255296212993","alê","São Paulo, Brasil","A insônia bateu, por isso tô aqui ✌️🏳️‍🌈
https://t.co/T1Xh19P8zp","https://t.co/zCbTQf3lWs",FALSE,6651,413,5,42372,12320,2011-05-22 19:11:39,FALSE,"https://t.co/zCbTQf3lWs","http://instagram.com/alexandrenuns",,"https://pbs.twimg.com/profile_banners/303371908/1589474080","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1268224206925451270/tNJqOKqQ_normal.jpg"
"x15932715","x1269032824818094081",2020-06-05 22:26:17,"brokeymcpoverty","thank you to everybody tweeting abt #LegendaryMAX bc i had no idea this existed and this is just what i need right now","Twitter for iPhone",118,,,,FALSE,FALSE,28,3,,,"LegendaryMAX",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/brokeymcpoverty/status/1269032824818094081","tracy clayton aka CHUBBA BEEF","Brooklyn via Louisville/tracylc@gmail.com","the Beyonce of mood disorders || cohost of @AnotherRound || host of @netflix's Strong Black Legends pod || she/her","https://t.co/28W7exDmWT",FALSE,162347,753,1520,229342,10032,2008-08-21 15:46:25,TRUE,"https://t.co/28W7exDmWT","https://itunes.apple.com/us/podcast/strong-black-legends/id1451219002?mt=2",,"https://pbs.twimg.com/profile_banners/15932715/1497503107","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1227626363588313088/MXw3gRtq_normal.jpg"
"x1378389648","x1269021517934927872",2020-06-05 21:41:21,"peteasterisk","The House of Ebony vs The House of Ninja. #LegendaryMAX https://t.co/cIK7qtxSKC","Twitter Web App",55,,,,FALSE,FALSE,8,5,,,"LegendaryMAX",,,,,"http://pbs.twimg.com/media/EZx2bs-XkAAA7Ta.jpg","https://t.co/cIK7qtxSKC","https://twitter.com/peteasterisk/status/1269021517934927872/photo/1","photo","http://pbs.twimg.com/media/EZx2bs-XkAAA7Ta.jpg http://pbs.twimg.com/media/EZx2bs8WoAMsLS0.jpg","https://t.co/cIK7qtxSKC https://t.co/cIK7qtxSKC","https://twitter.com/peteasterisk/status/1269021517934927872/photo/1 https://twitter.com/peteasterisk/status/1269021517934927872/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/peteasterisk/status/1269021517934927872","Kel Rowland","Orland, Péninsule de fleurs","UI/Web Developer. Yogi. Writer.

run them donations: $paypeteplease",,FALSE,566,77,21,13447,28033,2013-04-25 01:45:40,FALSE,,,,"https://pbs.twimg.com/profile_banners/1378389648/1515937526","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1271923415591632904/u9fbZAvg_normal.jpg"
"x1132425323960774656","x1269017715446034437",2020-06-05 21:26:15,"eronlvr","E vamos de terceiro episódio de #LegendaryMAX","Twitter for Android",45,,,,FALSE,FALSE,0,0,,,"LegendaryMAX",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/eronlvr/status/1269017715446034437","eron","Pernambuco","flopou pq não entenderam o conceito","https://t.co/lPn6mjPCRi",FALSE,244,372,0,7676,10042,2019-05-25 23:16:51,FALSE,"https://t.co/lPn6mjPCRi","http://instagram.com/eron_oliveira",,"https://pbs.twimg.com/profile_banners/1132425323960774656/1580597111",,"http://pbs.twimg.com/profile_images/1210655722100404231/b_EVALP4_normal.jpg"
"x1211063827065737216","x1269015931730214912",2020-06-05 21:19:09,"euthiagodornas","Eu amo que eles tão criando as looks pras categorias no episódio. Queria ver mais detalhes #LegendaryMax","Twitter Web App",104,,,,FALSE,FALSE,0,0,,,"LegendaryMax",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/euthiagodornas/status/1269015931730214912","Thiago Henrique Dornas","","Go Fuck Yourself","https://t.co/SkoKJFUehk",FALSE,9,59,0,464,1134,2019-12-28 23:18:24,FALSE,"https://t.co/SkoKJFUehk","https://instagram.com/thiagodornas",,"https://pbs.twimg.com/profile_banners/1211063827065737216/1577640294",,"http://pbs.twimg.com/profile_images/1211066887775367168/8OAQWFLo_normal.jpg"
"x1034884618099589125","x1269013863640547333",2020-06-05 21:10:56,"Poxachavess","DOMINIQUE JACKSON, EU NASCI PRA TE AMAR! #LegendaryMAX","Twitter for Android",54,,,,FALSE,FALSE,3,0,,,"LegendaryMAX",,,,,,,,,,,,,,,"pt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Poxachavess/status/1269013863640547333","#ThelminhaCampea ✨","Vale dos Homosexuais","I Don't Know Her!",,FALSE,272,716,0,3906,15766,2018-08-29 19:24:55,FALSE,,,,"https://pbs.twimg.com/profile_banners/1034884618099589125/1583889446",,"http://pbs.twimg.com/profile_images/1241788313385799681/BPVt8JjY_normal.jpg"
"x156060518","x1268985821627023366",2020-06-05 19:19:31,"thigman","House of Escada #LegendaryMAX https://t.co/qw6movAZJx","Twitter for iPhone",29,,,,TRUE,FALSE,0,0,,,"LegendaryMAX",,"twitter.com/wesdio1/status…","https://t.co/qw6movAZJx","https://twitter.com/wesdio1/status/1268931713901748227",,,,,,,,,,,"es","x1268931713901748227","MDSSSS House of Escada serviu bonito nesse Ep3 #LegendaryMAX            
Thanks @FuzzcoNews ! https://t.co/Ht6gEtjNya",2020-06-05 15:44:30,"Twitter Web App",261,71,"x1086459774378696704","wesdio1","diogo wesllen 🐙",87,369,876,"Imperatriz ","Instável e Inconsequente 

https://t.co/a4pkehuTLP",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/thigman/status/1268985821627023366","thigman ✊🏾🎭","","normal até demais.",,FALSE,100,337,1,591,12011,2010-06-15 22:40:50,FALSE,,,,"https://pbs.twimg.com/profile_banners/156060518/1552757974","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1150235323210899456/MwwOCP6M_normal.jpg"
"x2274730159","x1268982362949529606",2020-06-05 19:05:46,"sunfIaura","Eu quero ser a Chise quando crescer #LegendaryMax https://t.co/lq02OLA3Bo","Twitter for Android",49,,,,TRUE,FALSE,0,0,,,"LegendaryMax",,"twitter.com/lalisaexplict/…","https://t.co/lq02OLA3Bo","https://twitter.com/lalisaexplict/status/1268731325487484929",,,,,,,,,,,"pt","x1268731325487484929","a chise ENGOLIU a pretty nessa battle mano pqp, qualquer pessoa que for batalhar com ela, VAI PERDER #LegendaryMAX https://t.co/F11NmJSVIn",2020-06-05 02:28:14,"Twitter for Android",64,8,"x1065757836746125313","lalisaexplict","brendø 🤟",14236,5926,80675,"mps; armyblinkers;","#BANGPINK: we're legends. | fan account",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sunfIaura/status/1268982362949529606","laura","hawkins","audiovizueira","https://t.co/Z3CjxgSNEz",FALSE,1952,448,10,74320,8200,2014-01-03 16:17:17,FALSE,"https://t.co/Z3CjxgSNEz","https://www.instagram.com/laurazimmerh/",,"https://pbs.twimg.com/profile_banners/2274730159/1585316634","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1243534218891837440/uFRQGzh0_normal.jpg"
